Cod_setor;tipo.x;bairro;distrito;municipio.x;area.km²;prop_mata;prop_HAND;prop_imper;CLAS_VUL.y;prop_cultivo;prop_pastagem;q_prop_mata;q_prop_imper;q_prop_HAND;Usos.Assoc;Susc;Susc.n;q_prop_cultivo;q_prop_pastagem;VulSoeAm;VulSoeAm.n
330115705000009;URBANO;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;1.85116041;0.01088654;0.22305563;0.06022636;2;0;0;3;2;1;5;6;2;NA;NA;4;2
330115705000010;URBANO;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;1.02453308;0;0.31360688;0.07404826;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330115705000011;URBANO;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;0.18814493;0;0.99943815;0.0965241;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330115705000012;URBANO;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;3.10200449;0.02212995;0.24322401;0;2;0;0;3;3;2;6;8;3;NA;NA;5;3
330115705000019;URBANO;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;3.19945924;0;0.09222978;0.01538682;1;0;0;1;3;1;4;5;1;NA;NA;2;1
330115710000001;URBANO;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;0.92924038;8.9915e-4;0;0.01311541;3;0;0;2;3;1;5;6;2;NA;NA;5;3
330115710000009;URBANO;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;7.13998305;0.03573134;0.15053667;0.01200086;2;0;0;3;3;1;6;7;3;NA;NA;5;3
330205605000001;URBANO;NA;ITALVA;ITALVA;0.14728088;0;1;0.6126212;2;0;0;1;1;3;2;5;1;NA;NA;3;1
330205605000002;URBANO;NA;ITALVA;ITALVA;0.25489508;0.02021852;1;0.61803249;1;0;0;2;1;3;3;6;2;NA;NA;3;1
330205605000003;URBANO;NA;ITALVA;ITALVA;0.45215559;0.01437005;0.98536981;0.22958334;1;0;0;2;2;2;4;6;2;NA;NA;3;1
330205605000004;URBANO;NA;ITALVA;ITALVA;0.48958599;0;0.39849999;0.22294848;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330205605000005;URBANO;NA;ITALVA;ITALVA;0.57755204;0;0.01454033;0.14171885;1;0;0;1;3;1;4;5;1;NA;NA;2;1
330205605000006;URBANO;NA;ITALVA;ITALVA;0.13558509;0;0.99933237;0.7514265;2;0;0;1;1;3;2;5;1;NA;NA;3;1
330205605000007;URBANO;NA;ITALVA;ITALVA;1.30135636;0.00839267;0.31758153;0.1138827;2;0;0;2;3;2;5;7;3;NA;NA;5;3
330205605000008;URBANO;NA;ITALVA;ITALVA;0.80303677;0.0069987;0.21442028;0.11373311;3;0;0;2;3;2;5;7;3;NA;NA;6;3
330205605000009;URBANO;NA;ITALVA;ITALVA;0.1783828;0;0.98751999;0.37111728;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330205605000010;URBANO;NA;ITALVA;ITALVA;0.46269533;0.0459782;0.99846437;0.22286192;1;0;0;3;2;3;5;8;3;NA;NA;4;2
330205605000011;URBANO;NA;ITALVA;ITALVA;0.36003025;0;0.17833626;0.25461813;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330205605000012;URBANO;NA;ITALVA;ITALVA;0.54198406;0.02565419;0.07770053;0.06537163;3;0;0;3;3;1;6;7;3;NA;NA;6;3
330205605000013;URBANO;NA;ITALVA;ITALVA;0.09817129;0.10305223;0.3999212;0.54699658;2;0;0;3;2;2;5;7;3;NA;NA;5;3
330205605000014;URBANO;NA;ITALVA;ITALVA;0.176391;0;0.05862255;0.37273245;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330205605000015;URBANO;NA;ITALVA;ITALVA;0.31225888;0.02350537;0.76025229;0.31454705;3;0;0;3;2;2;5;7;3;NA;NA;6;3
330205605000028;URBANO;NA;ITALVA;ITALVA;0.07334281;0;0.5010573;0.99334591;1;0;0;1;1;2;2;4;1;NA;NA;2;1
330205605000029;URBANO;NA;ITALVA;ITALVA;1.53177275;0.00283986;0.10621344;0.02895111;2;0;0;2;3;1;5;6;2;NA;NA;4;2
330220505000001;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09182567;0.06021301;0.99780072;0.54251093;3;0;0;3;2;3;5;8;3;NA;NA;6;3
330220505000002;URBANO;NA;ITAPERUNA;ITAPERUNA;0.1833473;0;1;0.62189599;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220505000003;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06982066;0;1;1;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000004;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07950421;0;1;1;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220505000005;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05970002;0;0.07214118;1;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000006;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04489986;0;0.493008;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000007;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08000562;0;0.03156291;1;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000008;URBANO;NA;ITAPERUNA;ITAPERUNA;0.15124334;0;0;0.25761478;2;0;0;1;3;1;4;5;1;NA;NA;3;1
330220505000009;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09026624;0;0.10613857;0.49779319;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000010;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08628975;0;1;0.99903117;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220505000011;URBANO;NA;ITAPERUNA;ITAPERUNA;0.23314579;0;0.78280298;0.45416012;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000012;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09500281;0;0.48421494;0.75857788;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000013;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04257843;0;0.74750596;0.95011324;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000014;URBANO;NA;ITAPERUNA;ITAPERUNA;0.0636528;0;0.12220908;0.79470738;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000015;URBANO;NA;ITAPERUNA;ITAPERUNA;0.31788141;0;0.99613073;0.32299498;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000016;URBANO;NA;ITAPERUNA;ITAPERUNA;0.25926837;0;1;0.36366476;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000017;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04413195;0;0.99997757;1;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000018;URBANO;NA;ITAPERUNA;ITAPERUNA;0.11241727;0;0.3816757;0.51236665;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000019;URBANO;NA;ITAPERUNA;ITAPERUNA;0.12598076;0;0.00968068;0.47700252;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000020;URBANO;NA;ITAPERUNA;ITAPERUNA;0.20276963;0;0.27373483;0.34919189;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000021;URBANO;NA;ITAPERUNA;ITAPERUNA;0.14487148;0;0.53488354;0.67327075;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000022;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08740654;0;0.11448503;0.99996282;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000023;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04493022;0;0;0.9009237;3;0;0;1;2;1;3;4;1;NA;NA;4;2
330220505000024;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05718092;0;0;0.88684372;3;0;0;1;2;1;3;4;1;NA;NA;4;2
330220505000025;URBANO;NA;ITAPERUNA;ITAPERUNA;0.18252442;0;7.2615e-4;0.23745113;2;0;0;1;3;1;4;5;1;NA;NA;3;1
330220505000026;URBANO;NA;ITAPERUNA;ITAPERUNA;0.16720211;0;0.27733239;0.34403101;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000027;URBANO;NA;ITAPERUNA;ITAPERUNA;0.1052172;0;0.93812029;0.36516149;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000028;URBANO;NA;ITAPERUNA;ITAPERUNA;0.14054388;0;1;0.61604262;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000029;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06717758;0;1;1;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220505000030;URBANO;NA;ITAPERUNA;ITAPERUNA;0.0375559;0;1;0.99985648;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000031;URBANO;NA;ITAPERUNA;ITAPERUNA;0.11752256;0;0.23467588;0.53067011;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000032;URBANO;NA;ITAPERUNA;ITAPERUNA;0.23076824;0;0.0938861;0.24566773;1;0;0;1;3;1;4;5;1;NA;NA;2;1
330220505000033;URBANO;NA;ITAPERUNA;ITAPERUNA;0.35875359;0;0.09837348;0.1245471;1;0;0;1;3;1;4;5;1;NA;NA;2;1
330220505000034;URBANO;NA;ITAPERUNA;ITAPERUNA;0.48030561;0;0.90339455;0.14578932;2;0;0;1;3;2;4;6;2;NA;NA;4;2
330220505000035;URBANO;NA;ITAPERUNA;ITAPERUNA;0.14921407;0;0.97560599;0.80617505;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000036;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05546722;0;0.7292042;1;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000037;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08918861;0;0.6847778;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000038;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08678256;0;0.66174863;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000039;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08041607;0;0.98988809;1;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000040;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04278467;0;0.14685073;1;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000041;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05752747;0;0.04243747;1;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000042;URBANO;NA;ITAPERUNA;ITAPERUNA;0.18067243;0;0.13477197;0.36871248;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000043;URBANO;NA;ITAPERUNA;ITAPERUNA;0.16938759;0.03386098;0.12095857;0.4037124;2;0;0;3;2;2;5;7;3;NA;NA;5;3
330220505000044;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07383702;0;0.65964241;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000045;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06313079;0;0.98919054;1;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000046;URBANO;NA;ITAPERUNA;ITAPERUNA;0.43670211;0;0.01378977;0.16542986;1;0;0;1;3;1;4;5;1;NA;NA;2;1
330220505000047;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09561207;0;0;0.05178802;3;0;0;1;3;1;4;5;1;NA;NA;4;2
330220505000048;URBANO;NA;ITAPERUNA;ITAPERUNA;0.81995648;0.00107957;0.10422976;0.131738;1;0;0;3;3;2;6;8;3;NA;NA;4;2
330220505000049;URBANO;NA;ITAPERUNA;ITAPERUNA;0.22832919;0;0.22140586;0.8365852;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000050;URBANO;NA;ITAPERUNA;ITAPERUNA;0.10111054;0;0.62358553;1;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000051;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07978595;0;0.00818064;1;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000052;URBANO;NA;ITAPERUNA;ITAPERUNA;0.0837713;0;0.54282767;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000053;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07825293;0;0;0.39417566;3;0;0;1;2;1;3;4;1;NA;NA;4;2
330220505000054;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06202817;0;0.00205971;0.94881535;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000055;URBANO;NA;ITAPERUNA;ITAPERUNA;0.10007339;0;0.98179996;0.57852742;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220505000056;URBANO;NA;ITAPERUNA;ITAPERUNA;0.11272588;0;1;0.18925095;3;0;0;1;3;3;4;7;3;NA;NA;6;3
330220505000057;URBANO;NA;ITAPERUNA;ITAPERUNA;0.26866777;0;0.3462617;0.12844287;1;0;0;1;3;2;4;6;2;NA;NA;3;1
330220505000058;URBANO;NA;ITAPERUNA;ITAPERUNA;0.28837041;0.00126067;0.0942965;0.11297765;2;0;0;3;3;1;6;7;3;NA;NA;5;3
330220505000059;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09840628;0;0.08913842;0.30753362;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000060;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06644448;0;0.77082385;0.93276823;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000061;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07184724;0;0.16263895;0.99563658;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000062;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05958144;0;1.0758e-4;0.70460466;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000063;URBANO;NA;ITAPERUNA;ITAPERUNA;0.11602224;0;0.05924649;0.45366009;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000064;URBANO;NA;ITAPERUNA;ITAPERUNA;0.34917102;0;0.06361616;0.05717193;3;0;0;1;3;1;4;5;1;NA;NA;4;2
330220505000065;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07719141;0;0.8591307;0.92942077;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000066;URBANO;NA;ITAPERUNA;ITAPERUNA;0.19894306;0;0.09452634;0.29380417;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000067;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04723014;0;0.39889211;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000068;URBANO;NA;ITAPERUNA;ITAPERUNA;0.12005755;0;0.09266598;0.43684783;3;0;0;1;2;1;3;4;1;NA;NA;4;2
330220505000069;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04986016;0;0.13660225;1;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000070;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07519551;0;0.57767758;1;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000071;URBANO;NA;ITAPERUNA;ITAPERUNA;0.00383921;0;0;1;0;0;0;1;2;1;3;4;1;NA;NA;1;1
330220505000072;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08110493;0;0.31705101;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000073;URBANO;NA;ITAPERUNA;ITAPERUNA;0.10778592;0;0.43913472;1;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000074;URBANO;NA;ITAPERUNA;ITAPERUNA;0.11556461;0;0.16600731;0.98354366;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000075;URBANO;NA;ITAPERUNA;ITAPERUNA;0.14061975;0;0.01400458;0.49238396;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000076;URBANO;NA;ITAPERUNA;ITAPERUNA;0.33361005;0;0.95757625;0.91322755;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000077;URBANO;NA;ITAPERUNA;ITAPERUNA;0.20969157;0;0.61130893;1;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000078;URBANO;NA;ITAPERUNA;ITAPERUNA;0.1652592;0;0.80253499;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000079;URBANO;NA;ITAPERUNA;ITAPERUNA;1.38628407;0;0.0511436;0.13986567;2;0;0;1;3;1;4;5;1;NA;NA;3;1
330220505000080;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05232152;0;0;1;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000081;URBANO;NA;ITAPERUNA;ITAPERUNA;0.20259156;0;0.73835598;1;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000082;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09278137;0;0.98751366;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000083;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09151018;0;1;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000084;URBANO;NA;ITAPERUNA;ITAPERUNA;0.39231575;0;0.73319654;0.51617043;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000085;URBANO;NA;ITAPERUNA;ITAPERUNA;0.18422519;0;1;0.85896044;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000086;URBANO;NA;ITAPERUNA;ITAPERUNA;0.13442389;0;0.04480238;0.35620536;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000087;URBANO;NA;ITAPERUNA;ITAPERUNA;0.534422;0;0;0.28027349;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000088;URBANO;NA;ITAPERUNA;ITAPERUNA;0.19401244;0;0;0.31344562;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000089;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06403601;0;0;0.83823055;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000090;URBANO;NA;ITAPERUNA;ITAPERUNA;0.23165874;0.05195634;0;0.15610613;2;0;0;3;3;1;6;7;3;NA;NA;5;3
330220505000091;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04318402;0;0.04781885;1;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330220505000092;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07113766;0;0.04127589;0.62890233;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000093;URBANO;NA;ITAPERUNA;ITAPERUNA;0.04628238;0;0.86682794;1;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000094;URBANO;NA;ITAPERUNA;ITAPERUNA;0.03466539;0;0.21652894;1;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000095;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05381955;0;0.79364227;0.99728463;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000096;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07187374;0;0;0.83285954;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000097;URBANO;NA;ITAPERUNA;ITAPERUNA;0.0575243;0;0;0.93798551;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330220505000098;URBANO;NA;ITAPERUNA;ITAPERUNA;0.12334808;0;1;0.48531951;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000099;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06808444;0;1;0.93068475;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000100;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09132322;0;0.8839431;0.84488567;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000101;URBANO;NA;ITAPERUNA;ITAPERUNA;0.6965624;0;0.44388501;0.41604357;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000102;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08076742;0;1;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000103;URBANO;NA;ITAPERUNA;ITAPERUNA;0.07773381;0;1;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000104;URBANO;NA;ITAPERUNA;ITAPERUNA;0.09217854;0;1;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000105;URBANO;NA;ITAPERUNA;ITAPERUNA;0.08790346;0;1;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000106;URBANO;NA;ITAPERUNA;ITAPERUNA;0.12386855;0;0.95211803;0.99136149;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000107;URBANO;NA;ITAPERUNA;ITAPERUNA;0.40934205;0;1;0.20730971;1;0;0;1;3;3;4;7;3;NA;NA;4;2
330220505000108;URBANO;NA;ITAPERUNA;ITAPERUNA;0.45983889;0;0.77616589;0.15628306;1;0;0;1;3;2;4;6;2;NA;NA;3;1
330220505000109;URBANO;NA;ITAPERUNA;ITAPERUNA;1.57337263;0.01760241;0.59669452;0.04193926;1;0;0;3;3;2;6;8;3;NA;NA;4;2
330220505000110;URBANO;NA;ITAPERUNA;ITAPERUNA;1.2246032;0.00835524;0.08062292;0;3;0;0;3;3;1;6;7;3;NA;NA;6;3
330220505000111;URBANO;NA;ITAPERUNA;ITAPERUNA;7.09349627;0.00629743;0.45897927;0.02117395;2;0;0;3;3;2;6;8;3;NA;NA;5;3
330220505000112;URBANO;NA;ITAPERUNA;ITAPERUNA;2.27571508;0.00634887;0.15756462;0;3;0;0;3;3;2;6;8;3;NA;NA;6;3
330220505000113;URBANO;NA;ITAPERUNA;ITAPERUNA;2.8441338;0.02805399;0.58457221;0.0185408;3;0;0;3;3;2;6;8;3;NA;NA;6;3
330220505000114;URBANO;NA;ITAPERUNA;ITAPERUNA;6.05857964;2.8955e-4;0.38877705;0.00606538;2;0;0;3;3;2;6;8;3;NA;NA;5;3
330220505000125;URBANO;NA;ITAPERUNA;ITAPERUNA;0.19517378;0;1;1;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000126;URBANO;NA;ITAPERUNA;ITAPERUNA;0.35183311;0;0.49142333;0.78380011;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000127;URBANO;NA;ITAPERUNA;ITAPERUNA;0.56689774;0;0.23834309;0.54787772;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000128;URBANO;NA;ITAPERUNA;ITAPERUNA;0.37789313;5.7318e-4;0.14366914;0.49098582;1;0;0;3;2;2;5;7;3;NA;NA;4;2
330220505000129;URBANO;NA;ITAPERUNA;ITAPERUNA;1.2059132;0;0.99335719;0.12995211;1;0;0;1;3;3;4;7;3;NA;NA;4;2
330220505000130;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05684599;0;1;1;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330220505000131;URBANO;NA;ITAPERUNA;ITAPERUNA;0.11790251;0;0.98559293;0.49356761;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000132;URBANO;NA;ITAPERUNA;ITAPERUNA;0.26379786;0;0.98855597;0.18112016;1;0;0;1;3;3;4;7;3;NA;NA;4;2
330220505000133;URBANO;NA;ITAPERUNA;ITAPERUNA;0.12656428;0;1;1;1;0;0;1;2;3;3;6;2;NA;NA;3;1
330220505000134;URBANO;NA;ITAPERUNA;ITAPERUNA;0.53562317;0.02900091;0.42572776;0.1484778;1;0;0;3;3;2;6;8;3;NA;NA;4;2
330220505000135;URBANO;NA;ITAPERUNA;ITAPERUNA;0.18497177;0;0.75958131;0.24546032;2;0;0;1;3;2;4;6;2;NA;NA;4;2
330220505000136;URBANO;NA;ITAPERUNA;ITAPERUNA;0.10974908;0;0.54105091;0.67999048;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220505000137;URBANO;NA;ITAPERUNA;ITAPERUNA;0.38478464;0;0.33490448;0.32606598;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000138;URBANO;NA;ITAPERUNA;ITAPERUNA;0.03490821;0;0.67056346;0.89102535;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220505000139;URBANO;NA;ITAPERUNA;ITAPERUNA;0.03494963;0;0.98779558;1;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220505000140;URBANO;NA;ITAPERUNA;ITAPERUNA;0.05874607;0;0.18895596;0.60934408;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330220505000141;URBANO;NA;ITAPERUNA;ITAPERUNA;0.06606746;0;0.81570776;1;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220510000001;URBANO;NA;BOAVENTURA;ITAPERUNA;0.46210417;0;0.49604114;0.18931;2;0;0;1;3;2;4;6;2;NA;NA;4;2
330220510000002;URBANO;NA;BOAVENTURA;ITAPERUNA;0.42879499;0.02183241;0.71730439;0.07020961;2;0;0;3;3;2;6;8;3;NA;NA;5;3
330220510000010;URBANO;NA;BOAVENTURA;ITAPERUNA;0.13196516;0;0.58804809;0.60569691;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220515000001;URBANO;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;1.08666666;0;0.24127546;0.12597692;3;0;0;1;3;2;4;6;2;NA;NA;5;3
330220515000002;URBANO;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;0.57485784;0;0.0625353;0.07449691;2;0;0;1;3;1;4;5;1;NA;NA;3;1
330220515000003;URBANO;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;0.66347922;0;0.24612064;0.16346415;3;0;0;1;3;2;4;6;2;NA;NA;5;3
330220515000009;URBANO;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;0.2016166;0;0.872257;0.31844729;3;0;0;1;2;2;3;5;1;NA;NA;4;2
330220520000001;URBANO;NA;ITAJARA;ITAPERUNA;0.09431107;0;0.52536622;0.07639474;2;0;0;1;3;2;4;6;2;NA;NA;4;2
330220520000002;URBANO;NA;ITAJARA;ITAPERUNA;0.1116243;0;0.87334227;0;3;0;0;1;3;2;4;6;2;NA;NA;5;3
330220525000001;URBANO;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;0.27081464;0;0.86736127;0.41399918;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220530000001;URBANO;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;1.67155547;0.03335341;0.21509326;0.0932585;3;0;0;3;3;2;6;8;3;NA;NA;6;3
330220530000002;URBANO;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;0.29908171;0;0.99285968;0.26781862;3;0;0;1;2;3;3;6;2;NA;NA;5;3
330220530000003;URBANO;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;0.14865788;0;0.97964151;0.06781094;1;0;0;1;3;3;4;7;3;NA;NA;4;2
330220530000004;URBANO;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;0.6052285;0;0.70412413;0.06214352;1;0;0;1;3;2;4;6;2;NA;NA;3;1
330220530000005;URBANO;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;0.1082533;0;0.84874105;0.33077569;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220535000001;URBANO;NA;RAPOSO;ITAPERUNA;0.09762508;0;0.44970206;0.92883499;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220535000002;URBANO;NA;RAPOSO;ITAPERUNA;0.81520418;0.10730414;0.41163483;0.15881745;2;0;0;3;3;2;6;8;3;NA;NA;5;3
330220535000003;URBANO;NA;RAPOSO;ITAPERUNA;0.298846;0;0.45917064;0.57651824;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330220535000004;URBANO;NA;RAPOSO;ITAPERUNA;0.22324443;0.11730689;0.70268763;0.51129347;3;0;0;3;2;2;5;7;3;NA;NA;6;3
330220535000007;URBANO;NA;RAPOSO;ITAPERUNA;0.4587839;0.02731789;0.01033249;0.11034618;3;0;0;3;3;1;6;7;3;NA;NA;6;3
