Cod_setor;tipo.x;bairro;distrito;municipio.x;CLAS_VUL.y;area.km²;prop_HAND;prop_mata;prop_imper;prop_pastagem;prop_cultivo;q_prop_mata;q_prop_imper;q_prop_HAND;Usos.Assoc;Susc;Susc.n;q_prop_cultivo;q_prop_pastagem;VulSoeAm;VulSoeAm.n
330390605000221;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.290655240842;0.440233193678;0.405699973279;0.448734504257;0;0;2;2;3;4;7;3;NA;NA;5;3
330390605000222;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;3;0.264295074679;0.0312744395747;0.560186573888;0.354456857276;0;0;2;2;2;4;6;2;NA;NA;5;3
330390605000223;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.328516676721;0.270998156582;0.577036520688;0.190917540661;0;0;3;2;3;5;8;3;NA;NA;4;2
330390605000224;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.418625800889;0;0.669757513838;0.293766364949;0;0;3;2;1;5;6;2;NA;NA;3;1
330390605000225;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.319847147774;0.169358962703;0.590681006512;0.271118090259;0;0;3;2;2;5;7;3;NA;NA;4;2
330390605000226;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.142753248699;0;0.892820549217;0.102673541469;0;0;3;2;1;5;6;2;NA;NA;3;1
330390605000227;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;3;3.16875023743;8.49109157222e-4;0.701116467965;0.0166909306589;0;0;3;3;2;6;8;3;NA;NA;6;3
330390605000228;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.360575386536;0.430326749487;0.15984758893;0.406500133928;0;0;2;2;3;4;7;3;NA;NA;4;2
330390605000229;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;4.36051420275;0.0050043312706;0.634004630148;0.00180123820504;0;0;3;3;2;6;8;3;NA;NA;5;3
330390605000230;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.460647001365;0.00858957691726;0.519813075651;0.0965642460118;0;0;2;2;2;4;6;2;NA;NA;3;1
330390605000231;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.586920679688;0.00364351512831;0.58781625455;0.0878745539522;0;0;3;2;2;5;7;3;NA;NA;4;2
330390605000232;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.0519917630508;0.0651381505219;0.176576716803;0.566866626746;0;0;2;2;2;4;6;2;NA;NA;4;2
330390605000233;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;2.25805146057;0.051787122931;0.268084784385;0.0195015942463;0;0;2;3;2;5;7;3;NA;NA;4;2
330390605000237;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;11.4956138536;0.0258824000221;0.962510580132;5.79493458189e-4;0;0;3;3;2;6;8;3;NA;NA;5;3
330390605000238;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;8.38687900787;0.0444252566869;0.667286099095;0.00337259279416;0;0;3;3;2;6;8;3;NA;NA;5;3
330390605000239;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.0436052667089;0.0270359504768;0;0;0;0;1;3;2;4;6;2;NA;NA;3;1
330390605000240;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.25160008938;0;0.222997078325;0.513777763969;0;0;2;2;1;4;5;1;NA;NA;2;1
330390605000241;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.738461661316;0.098725066057;0.4187507756;0.0532159557216;0;0;2;3;2;5;7;3;NA;NA;5;3
330390605000242;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.0383113254719;0;0.0237853177403;0.788127452814;0;0;1;1;1;2;3;1;NA;NA;3;1
330390605000243;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.0827825536709;0;0.573822748735;0.237587976102;0;0;2;2;1;4;5;1;NA;NA;2;1
330390605000244;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.177219255804;0;0.590364007102;0.134435048915;0;0;3;2;1;5;6;2;NA;NA;3;1
330390605000245;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.158964553249;0.0608224643402;0.472031160364;0.28037007018;0;0;2;2;2;4;6;2;NA;NA;3;1
330390605000246;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.26886437318;0;0.47779316081;0.221229271087;0;0;2;2;1;4;5;1;NA;NA;3;1
330390605000247;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.923451436539;0;0.740493292602;0.00938674513429;0;0;3;3;1;6;7;3;NA;NA;5;3
330390605000250;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;3;0.0490469738334;0;0.314680197482;0.685319561318;0;0;2;2;1;4;5;1;NA;NA;4;2
330390605000251;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.651926669782;0;0.638239503916;0.0780175021301;0;0;3;3;1;6;7;3;NA;NA;4;2
330390605000253;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.35230326872;0;0.560041668543;0.338934232921;0;0;2;2;1;4;5;1;NA;NA;2;1
330390605000254;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.202159980047;0;0.395352745358;0.299082244169;0;0;2;2;1;4;5;1;NA;NA;2;1
330390605000255;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;3;0.138153654706;0;0.171971665852;0.645859538112;0;0;2;2;1;4;5;1;NA;NA;4;2
330390605000256;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.265111954764;0.133274886324;0.625035305735;0.0441306816281;0;0;3;3;2;6;8;3;NA;NA;5;3
330390605000257;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.247058460283;0;0.680857378053;0.231301799324;0;0;3;2;1;5;6;2;NA;NA;4;2
330390605000259;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;2.25771638271;0.0947431280772;0.260515730742;0.00937724347333;0;0;2;3;2;5;7;3;NA;NA;4;2
330390605000260;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.0189527459455;0;0.0411043752402;0.423665197988;0;0;1;2;1;3;4;1;NA;NA;3;1
330390605000261;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.0138815396857;0.850056339885;0;0.999999999964;0;0;1;1;3;2;5;1;NA;NA;2;1
330390605000262;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.176890965977;0.0165552545876;0.424924934494;0.439728937737;0;0;2;2;2;4;6;2;NA;NA;3;1
330390605000263;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;3;0.0588532411597;0;0;0.977041267088;0;0;1;1;1;2;3;1;NA;NA;4;2
330390605000264;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.110884683432;0.0669696511177;0.210262836139;0.494664357301;0;0;2;2;2;4;6;2;NA;NA;4;2
330390605000265;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.0672535780521;0;0.074859723572;0.575770678928;0;0;1;2;1;3;4;1;NA;NA;2;1
330390605000266;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;3;0.0469207988398;0.283818516626;0;1.00000000003;0;0;1;1;3;2;5;1;NA;NA;4;2
330390605000267;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.0838225288664;0.816921143728;0;0.989356369021;0;0;1;1;3;2;5;1;NA;NA;3;1
330390605000268;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.181910288278;0;0.603617076376;0.188360303745;0;0;3;2;1;5;6;2;NA;NA;3;1
330390605000270;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.0278929689046;0;0.272758269075;0.68699045726;0;0;2;2;1;4;5;1;NA;NA;3;1
330390605000271;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.220725080422;0;0.481521450339;0.28492854284;0;0;2;2;1;4;5;1;NA;NA;2;1
330390605000273;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.12151554537;0;0.424490411802;0.297755656242;0;0;2;2;1;4;5;1;NA;NA;2;1
330390605000274;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.228164562303;0;0.584877806006;0.154031667127;0;0;3;2;1;5;6;2;NA;NA;3;1
330390605000275;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.0062951682514;0;0.00313853840334;0.996861512641;0;0;1;1;1;2;3;1;NA;NA;2;1
330390605000276;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;0.181299274474;0;0.825203811891;0.0597163475701;0;0;3;3;1;6;7;3;NA;NA;5;3
330390605000277;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;2;11.7756873874;0.0385623388967;0.701797976922;0;0;0;3;3;2;6;8;3;NA;NA;5;3
330390605000278;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;3.04785515798;0;0.879654962136;0.00557794873903;0;0;3;3;1;6;7;3;NA;NA;4;2
330390605000279;URBANO;NA;PETRÃ“POLIS;PETRÃ“POLIS;1;0.0519017026257;0.54088294031;0.247222714253;0.719672067538;0;0;2;1;3;3;6;2;NA;NA;3;1
330390610000001;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.110920089246;0.829440452606;0;0.941440600993;0;0;1;1;3;2;5;1;NA;NA;4;2
330390610000002;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0795671178167;0.717865761634;0;0.999999999991;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000003;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.272375947104;0;0.30486990273;0.245890021391;0;0;2;2;1;4;5;1;NA;NA;4;2
330390610000004;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0688692967787;0;0.00661406058339;0.809217789062;0;0;1;1;1;2;3;1;NA;NA;3;1
330390610000005;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.717580196972;0.0949398086881;0.251084775131;0.122920775738;0;0;2;2;2;4;6;2;NA;NA;3;1
330390610000006;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.108685774557;0.0241454130217;0.0266014789365;0.900459876255;0;0;1;1;2;2;4;1;NA;NA;2;1
330390610000007;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.122941083327;0.574015144063;0;1.00000000001;0;0;1;1;3;2;5;1;NA;NA;4;2
330390610000008;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0372125643515;0.99690373419;0;0.99999999997;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000009;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0454451100749;0.44657743683;0;1.00000000002;0;0;1;1;3;2;5;1;NA;NA;2;1
330390610000010;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0382879805896;0.0379465352452;0;1;0;0;1;1;2;2;4;1;NA;NA;3;1
330390610000011;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0205580687958;0;0;1;0;0;1;1;1;2;3;1;NA;NA;2;1
330390610000012;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.471059944649;0;0.730242231511;0.0652939088092;0;0;3;3;1;6;7;3;NA;NA;6;3
330390610000013;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.332025859047;1.98509572024e-5;0.892418642311;0.0796724066036;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000014;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.543976669191;0;0.777535768843;0.166215948153;0;0;3;2;1;5;6;2;NA;NA;3;1
330390610000015;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.0545594663969;0;0;1.00000000002;0;0;1;1;1;2;3;1;NA;NA;4;2
330390610000016;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0818182188029;0;0.0360804935343;0.963914194;0;0;1;1;1;2;3;1;NA;NA;3;1
330390610000017;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.358586671703;1.40717469827e-6;0.565209364198;0.14942997619;0;0;2;2;2;4;6;2;NA;NA;4;2
330390610000018;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.236761418869;0;0.575467106612;0.151393489588;0;0;2;2;1;4;5;1;NA;NA;3;1
330390610000019;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.165164453973;0.159980869499;0.181318124371;0.719617939235;0;0;2;1;2;3;5;1;NA;NA;3;1
330390610000020;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;2.98908835199;0.0124210723296;0.741349237548;0.00373491505324;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000021;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.208005372722;0.818786082601;0.165513101633;0.638446876233;0;0;2;2;3;4;7;3;NA;NA;4;2
330390610000022;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.101828943946;0.00194092827509;0.364912623136;0.517487528843;0;0;2;2;2;4;6;2;NA;NA;3;1
330390610000023;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.667476144128;0.00564563523429;0.623726766947;0.0611289495998;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000024;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.125534918859;0;0.409442613234;0.357861677024;0;0;2;2;1;4;5;1;NA;NA;2;1
330390610000025;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.144918472715;0.0202792046519;0.239030736338;0.565859609388;0;0;2;2;2;4;6;2;NA;NA;3;1
330390610000026;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.470078592744;0.109662004367;0.477095001442;0.0143819932956;0;0;2;3;2;5;7;3;NA;NA;5;3
330390610000027;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.179133293728;0.0998671567953;0.337109340699;0.15377784155;0;0;2;2;2;4;6;2;NA;NA;5;3
330390610000028;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.320316298037;0;0.25132256572;0.0478255440528;0;0;2;3;1;5;6;2;NA;NA;4;2
330390610000029;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.132767300474;0;0.133107670791;0.341091822509;0;0;2;2;1;4;5;1;NA;NA;4;2
330390610000030;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.420935468217;0;0.375405120874;0.187487951204;0;0;2;2;1;4;5;1;NA;NA;3;1
330390610000031;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.42502982835;0;0.328730290494;0.146520750461;0;0;2;2;1;4;5;1;NA;NA;3;1
330390610000032;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.892674287648;0;0.412388417075;0.128688868249;0;0;2;2;1;4;5;1;NA;NA;4;2
330390610000033;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;1.10242025227;0.011071578536600001;0.787274657354;0.0329648602687;0;0;3;3;2;6;8;3;NA;NA;6;3
330390610000034;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;1.35158211922;0.121617427405;0.399100218419;0.0771954939092;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000035;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.250132049976;0;0.511707625353;0.158834130925;0;0;2;2;1;4;5;1;NA;NA;3;1
330390610000036;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0577435490678;0.974550453472;0;1.00000000001;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000037;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.336131849797;0.594763608524;0.0950037775872;0.704018069254;0;0;1;1;3;2;5;1;NA;NA;2;1
330390610000038;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0525614884934;0;0.198959847424;0.465616434209;0;0;2;2;1;4;5;1;NA;NA;2;1
330390610000039;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.104399062147;0;0.331848814192;0.266833429275;0;0;2;2;1;4;5;1;NA;NA;4;2
330390610000040;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;1.06866095176;0;0.435111136298;0.026892449508;0;0;2;3;1;5;6;2;NA;NA;4;2
330390610000041;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0114237502576;1.00000000004;0;1;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000042;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.636690272828;0.999195969642;0.219970624883;0.621251839211;0;0;2;2;3;4;7;3;NA;NA;4;2
330390610000043;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.0446494349892;0.0216899154481;0;0.999999999969;0;0;1;1;2;2;4;1;NA;NA;4;2
330390610000044;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.0900686651025;0;0.0856355343782;0.755190646897;0;0;1;1;1;2;3;1;NA;NA;4;2
330390610000045;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.150026652871;0;0.0482033532746;0.304512172977;0;0;1;2;1;3;4;1;NA;NA;2;1
330390610000046;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.111944348885;0;0;0.312342301285;0;0;1;2;1;3;4;1;NA;NA;3;1
330390610000047;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.172482978839;0;0.286017023588;0.649464153808;0;0;2;2;1;4;5;1;NA;NA;2;1
330390610000048;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0615256822168;0;0.20430979824;0.711800426448;0;0;2;1;1;3;4;1;NA;NA;3;1
330390610000049;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.258108191361;0;0.333706770771;0.127601326319;0;0;2;2;1;4;5;1;NA;NA;3;1
330390610000050;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.500451490193;0.459394732479;0.369094240552;0.205686429592;0;0;2;2;3;4;7;3;NA;NA;5;3
330390610000051;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0732127102371;0;0.0095503307829;0.814715940902;0;0;1;1;1;2;3;1;NA;NA;2;1
330390610000052;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;1.61639931011;0.0948203907168;0.413969571006;0.0716867797847;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000053;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.111507484803;0;0;0.639062769735;0;0;1;2;1;3;4;1;NA;NA;3;1
330390610000054;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.240673416216;0.226066808897;0.241510422878;0.451462010763;0;0;2;2;3;4;7;3;NA;NA;4;2
330390610000055;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.174059853248;0.0373766387232;0.58562785609;0.248619373997;0;0;3;2;2;5;7;3;NA;NA;5;3
330390610000056;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.496379712823;0;0.397376345486;0.14918906726;0;0;2;2;1;4;5;1;NA;NA;4;2
330390610000057;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.170533445318;0.880503677282;0.190093270001;0.580009827838;0;0;2;2;3;4;7;3;NA;NA;5;3
330390610000058;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.457743814064;0.121492103701;0.655650356717;0.084389176032;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000059;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.82712599306;0.031595305348;0.499535864989;0.0471431706975;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000060;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0364852312126;0.00267292358985;0.284401861154;0.246494511354;0;0;2;2;2;4;6;2;NA;NA;3;1
330390610000061;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;7.04074072351;0.0523413488638;0.62645960709;0;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000062;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;24.6053597949;0.0200696045947;0.724852834503;0.00156055023189;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000063;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;2.11817700802;0.0999327305431;0.337504160191;0.0682796383515;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000064;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.13447844903;0.90099469367;0.0273269997419;0.658993115576;0;0;1;2;3;3;6;2;NA;NA;3;1
330390610000065;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;1.92406749255;0.0447191477016;0.488086226502;1.67266184803e-4;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000066;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;9.09808360791;2.38922406507e-4;0.668193591886;6.0731493797e-4;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000067;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;1.69825078987;0.0351029876008;0.234600346389;0.11176578746;0;0;2;2;2;4;6;2;NA;NA;3;1
330390610000068;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.157519309463;0.936847459179;7.48278682784e-4;0.995723135987;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000069;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;1.0724413963;0;0.256002881912;0;0;0;2;3;1;5;6;2;NA;NA;3;1
330390610000070;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;2.76454766349;0.00472016400243;0.451145051319;0;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000071;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;5.37053233067;0.169485854149;0.636861106866;7.05168139676e-5;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000072;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;3.85551536311;0.104325279151;0.870246916753;4.28581680997e-6;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000073;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;17.271391417;0.040264960759;0.972798245795;0;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000074;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;2.01087883498;0.05788403916;0.588310660126;6.71710607135e-5;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000075;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;5.47460274557;0.0337432374178;0.757578756157;0.00246967718817;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000076;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.236935703508;4.7106622727e-4;0.374061193682;0.0262466936803;0;0;2;3;2;5;7;3;NA;NA;6;3
330390610000077;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;7.34528459955;0.0383656024704;0.774480786513;0;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000078;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;2.29692467783;0.108420442882;0.797058184825;0;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000079;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;2.63837079511;0.0211738863775;0.749677426606;0.00203281225166;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000080;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;14.6413976529;0.0244144096599;0.852323948522;1.14233199942e-4;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000081;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0740767770543;0;0.11441817284;0.883740305693;0;0;2;1;1;3;4;1;NA;NA;2;1
330390610000082;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;17.2285839086;0.0521773126934;0.91006813987;0;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000083;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;1.06658316189;0;0.68620830344;0.0551792416519;0;0;3;3;1;6;7;3;NA;NA;4;2
330390610000084;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.212205150864;0;0.0481177574956;0.183780790539;0;0;1;2;1;3;4;1;NA;NA;2;1
330390610000085;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0477582301174;0;0.1203823641;0.839775963879;0;0;2;1;1;3;4;1;NA;NA;2;1
330390610000086;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.125981855264;0;0.0273457368115;0.237198075391;0;0;1;2;1;3;4;1;NA;NA;3;1
330390610000087;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.120175494594;0.917453793517;0.15649924794;0.703605316664;0;0;2;1;3;3;6;2;NA;NA;4;2
330390610000088;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;13.8355836633;0.0112723465928;0.709174689519;0;0;0;3;3;2;6;8;3;NA;NA;5;3
330390610000089;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;3.13955826088;0.0396789920876;0.237801692003;0.0106832331777;0;0;2;3;2;5;7;3;NA;NA;4;2
330390610000090;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.240004223462;0.359630236983;0.348626218776;0.393779097015;0;0;2;2;3;4;7;3;NA;NA;4;2
330390610000091;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.172998008711;0.613774631114;0.328005496659;0.104135965614;0;0;2;2;3;4;7;3;NA;NA;5;3
330390610000092;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.538599621439;0.00305695312476;0.47819118761;0.0275737132301;0;0;2;3;2;5;7;3;NA;NA;6;3
330390610000093;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;2.26769832416;0.0193962820189;0.683537584178;0.00721966388887;0;0;3;3;2;6;8;3;NA;NA;6;3
330390610000094;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;4.31872561157;0.0166693317502;0.740659954559;4.3020005199e-4;0;0;3;3;2;6;8;3;NA;NA;4;2
330390610000095;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0531058581037;0.767097621544;0;1.00000000001;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000096;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.139736681539;0.700311904291;0.00395937829024;0.963741854736;0;0;1;1;3;2;5;1;NA;NA;3;1
330390610000097;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.0175005236584;0;0.0245006268899;0.965734751891;0;0;1;1;1;2;3;1;NA;NA;4;2
330390610000098;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0556068575145;0;0.00480416499086;0.995195835085;0;0;1;1;1;2;3;1;NA;NA;2;1
330390610000099;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.0832890395015;0.970465343778;0.215233324699;0.697570464238;0;0;2;1;3;3;6;2;NA;NA;4;2
330390610000100;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.0545997175817;0;0;0.985030143814;0;0;1;1;1;2;3;1;NA;NA;2;1
330390610000101;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.131369850003;0.0829046763474;0.334627578191;0.165655737004;0;0;2;2;2;4;6;2;NA;NA;3;1
330390610000102;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.51396048022;0;0.45352608223;0.134737168672;0;0;2;2;1;4;5;1;NA;NA;3;1
330390610000103;URBANO;NA;CASCATINHA;PETRÃ“POLIS;3;0.187254187785;0;0.572292475408;0.143728569356;0;0;2;2;1;4;5;1;NA;NA;4;2
330390610000104;URBANO;NA;CASCATINHA;PETRÃ“POLIS;1;0.062276682457;0;0.323578882615;0.59046394189;0;0;2;2;1;4;5;1;NA;NA;2;1
330390610000105;URBANO;NA;CASCATINHA;PETRÃ“POLIS;2;0.129418827921;0.0252407686862;0.298920543978;0.462911404244;0;0;2;2;2;4;6;2;NA;NA;4;2
